User ID,Device Type,Usage Hours Per Day,Energy Consumption,User Preferences,Malfunction Incidents,Device Age,Smart Home Efficiency
3123,Smart Lock,16.15,3.8,0,1,26,0
3124,Smart Thermosta,7.23,4.23,1,3,43,0
3125,Smart Hub,11.31,3.08,1,2,43,1
3126,Smart Thermosta,5.05,6.6,0,4,13,0
3127,Doorbell Camera Pro,5.44,9.2,1,4,44,0
3128,Outdoor Camera Pro,1.04,4.07,1,2,38,0
3129,Outdoor Camera Pro,21.57,2,1,3,29,1
3130,Smart Lock,5.45,2.78,1,0,55,1
3131,Outdoor Camera Pro,5.85,8.55,1,0,52,0
3132,Smart Hub,7.07,5.76,1,4,51,0
3133,Outdoor Camera Pro,3.49,4.6,1,2,19,1
3134,Smart Lock,15.52,1.58,0,2,59,0
3135,Doorbell Camera Pro,2.27,4.55,0,1,35,0
3136,Doorbell Camera Pro,3.65,2.86,1,4,48,0
3137,Outdoor Camera Pro,15.65,9.44,0,2,41,0
3138,Smart Thermosta,8.48,8.85,1,1,59,0
3139,Doorbell Camera Pro,17.14,0.93,1,0,27,1
3140,Outdoor Camera Pro,13.6,5.21,0,4,46,0
3141,Smart Lock,6.52,2.33,1,4,31,1
3142,Outdoor Camera Pro,15.79,4.17,1,2,3,1
3143,Doorbell Camera Pro,3.23,8.78,0,2,35,0
3144,Smart Lock,13.11,5.32,0,3,24,0
3145,Outdoor Camera Pro,10.77,3.41,0,0,52,0
3146,Smart Hub,6.8,2.16,0,0,7,0
3147,Smart Lock,14.69,8.02,0,1,51,0
3148,Smart Hub,20.98,6.28,0,1,56,0
3149,Smart Thermosta,23.97,4.73,1,3,35,1
3150,Smart Lock,14.78,2.25,0,0,21,1
3151,Smart Hub,10.01,3.41,0,1,1,0
3152,Doorbell Camera Pro,5.79,9.6,1,0,44,0
3153,Doorbell Camera Pro,6.54,5.25,1,0,53,0
3154,Smart Thermosta,11.77,4.07,0,1,6,0
3155,Smart Lock,9.13,5.26,1,2,39,0
3156,Smart Lock,21.97,7.81,1,2,34,1
3157,Smart Lock,9.15,3.47,1,1,18,1
3158,Smart Thermosta,9.28,1.87,1,3,25,1
3159,Smart Lock,9.51,5.89,1,4,15,1
3160,Doorbell Camera Pro,20.16,6.69,1,0,47,1
3161,Smart Hub,15.79,7.16,1,4,32,1
3162,Doorbell Camera Pro,14.93,8.83,0,1,42,0
3163,Doorbell Camera Pro,8.35,3.77,1,0,49,1
3164,Smart Hub,19.72,0.85,0,4,50,0
3165,Doorbell Camera Pro,1.4,9.59,1,2,18,0
3166,Smart Thermosta,20.96,4.41,1,3,31,1
3167,Smart Hub,12.55,6.27,0,4,29,0
3168,Doorbell Camera Pro,9.86,6.7,1,3,15,1
3169,Outdoor Camera Pro,12.18,5.51,1,2,58,0
3170,Doorbell Camera Pro,16.18,2.13,0,4,23,0
3171,Smart Thermosta,0.8,7.58,1,1,38,0
3172,Smart Lock,20.98,8.06,1,0,41,1
3173,Doorbell Camera Pro,11,5.57,0,2,11,0
3174,Smart Lock,8.56,4.94,0,3,15,0
3175,Outdoor Camera Pro,3.75,1.23,1,3,23,1
3176,Doorbell Camera Pro,10.83,0.93,0,2,3,0
3177,Smart Hub,12.16,3.46,1,1,19,1
3178,Smart Lock,9.99,3.18,1,1,1,1
3179,Outdoor Camera Pro,16.45,9.54,0,3,24,0
3180,Smart Hub,10.39,7.86,0,2,49,0
3181,Smart Hub,23.09,6.63,0,2,11,0
3182,Smart Hub,14.58,5.22,0,0,30,0
3183,Smart Hub,19.48,1.76,1,3,50,1
3184,Doorbell Camera Pro,3.07,9.79,0,1,11,0
3185,Doorbell Camera Pro,9.84,3.81,0,4,39,0
3186,Doorbell Camera Pro,8.42,1.16,1,1,1,1
3187,Outdoor Camera Pro,13.88,4.99,1,1,12,1
3188,Outdoor Camera Pro,20.74,8.75,1,4,4,1
3189,Outdoor Camera Pro,2.34,8.88,1,3,25,0
3190,Smart Thermosta,2.21,0.21,1,0,8,1
3191,Outdoor Camera Pro,20.48,8.87,1,1,15,1
3192,Doorbell Camera Pro,5.5,2.79,1,1,43,0
3193,Doorbell Camera Pro,16.22,0.49,1,3,30,1
3194,Smart Thermosta,13.26,8.49,1,3,40,0
3195,Smart Thermosta,20.07,8.65,0,2,32,0
3196,Outdoor Camera Pro,3.44,6,0,3,44,0
3197,Smart Lock,3.55,5.79,1,3,35,0
3198,Smart Thermosta,13.59,8.15,0,1,21,0
3199,Smart Hub,22.74,7.88,1,0,31,1
3200,Doorbell Camera Pro,10.25,8.91,1,1,36,0
3201,Smart Hub,8.18,5.57,1,3,27,1
3202,Doorbell Camera Pro,14.76,9.68,1,2,44,0
3203,Doorbell Camera Pro,22.37,9.96,0,0,8,0
3204,Smart Thermosta,20.17,1.25,0,2,59,0
3205,Smart Thermosta,23.89,8.51,1,4,23,1
3206,Smart Hub,1.03,5.05,0,2,23,0
3207,Doorbell Camera Pro,3.15,3.94,0,2,42,0
3208,Smart Hub,14.82,6.17,1,3,58,0
3209,Smart Lock,19.78,0.65,1,3,55,1
3210,Smart Hub,7.2,5.11,0,3,33,0
3211,Outdoor Camera Pro,6.12,8.72,0,3,13,0
3212,Smart Hub,18.99,2.21,1,3,39,1
3213,Outdoor Camera Pro,1.82,4.32,1,2,52,0
3214,Outdoor Camera Pro,9.18,9.4,0,4,35,0
3215,Outdoor Camera Pro,12.39,4.34,1,3,16,1
3216,Smart Lock,13.67,3.65,1,4,12,1
3217,Smart Hub,17.62,4.46,1,4,31,1
3218,Smart Hub,8.84,5.24,0,1,5,0
3219,Smart Lock,14.9,6.36,0,1,50,0
3220,Doorbell Camera Pro,14.26,8.03,1,0,40,1
3221,Smart Thermosta,13.37,4.58,0,1,44,0
3222,Smart Hub,15.55,8.19,1,3,25,1
3223,Smart Thermosta,6.6,5.38,0,4,21,0
3224,Smart Lock,2.49,3.45,0,0,3,0
3225,Doorbell Camera Pro,3.3,6.61,0,1,48,0
3226,Doorbell Camera Pro,5.78,7.21,1,2,10,0
3227,Doorbell Camera Pro,12.25,5.62,1,0,23,1
3228,Smart Lock,20.25,0.66,1,3,17,1
3229,Outdoor Camera Pro,16.98,1.78,0,4,42,0
3230,Outdoor Camera Pro,19.04,2.92,1,3,35,1
3231,Smart Thermosta,8.75,2.9,1,3,25,1
3232,Outdoor Camera Pro,10.01,6.77,1,2,2,1
3233,Outdoor Camera Pro,9.75,0.28,1,2,27,1
3234,Doorbell Camera Pro,5.01,7.58,0,4,46,0
3235,Doorbell Camera Pro,1.94,2.73,1,1,9,1
3236,Smart Thermosta,14.39,3.17,1,3,59,1
3237,Smart Hub,23.75,5.33,0,1,49,0
3238,Smart Thermosta,4.42,2.24,1,4,4,1
3239,Smart Thermosta,1.6,8.86,0,3,26,0
3240,Smart Lock,18.82,0.95,0,1,32,0
3241,Smart Lock,6.44,4.5,0,3,29,0
3242,Smart Thermosta,20,8.51,1,2,22,1
3243,Smart Thermosta,17.04,6.2,0,2,47,0
3244,Smart Thermosta,22.72,2.99,0,0,13,1
3245,Outdoor Camera Pro,10.11,4.27,0,4,23,0
3246,Smart Lock,16.06,7.1,1,1,31,1
3247,Smart Thermosta,11.42,9.74,0,3,51,0
3248,Doorbell Camera Pro,15.32,8.94,0,0,41,0
3249,Doorbell Camera Pro,11.07,3.49,0,4,36,0
3250,Outdoor Camera Pro,4.93,9.98,1,4,53,0
3251,Outdoor Camera Pro,12.44,0.13,0,4,40,0
3252,Smart Hub,12.92,0.37,0,1,31,0
3253,Smart Hub,19.55,8.26,1,2,15,1
3254,Smart Hub,17.78,2.07,1,0,14,1
3255,Outdoor Camera Pro,16.1,0.7,1,1,35,1
3256,Outdoor Camera Pro,3.16,2.45,0,3,24,0
3257,Outdoor Camera Pro,17.43,4.32,0,1,30,0
3258,Doorbell Camera Pro,12.26,7.33,0,3,30,0
3259,Outdoor Camera Pro,21.51,6.28,0,3,27,0
3260,Doorbell Camera Pro,22.12,2.45,1,4,49,1
3261,Smart Hub,1.8,5.08,0,1,40,0
3262,Smart Hub,19.79,9.27,1,2,14,1
3263,Smart Hub,1.39,8.17,0,3,45,0
3264,Smart Thermosta,9.13,3.3,0,4,47,0
3265,Smart Thermosta,13.24,9.82,0,2,11,0
3266,Smart Lock,3.98,7.12,1,1,59,0
3267,Smart Lock,18.04,0.72,1,2,47,1
3268,Smart Lock,0.7,0.45,1,1,44,0
3269,Smart Thermosta,4.46,1.77,1,3,26,1
3270,Smart Thermosta,14.15,7.31,0,0,56,0
3271,Smart Lock,17.29,1.92,0,0,54,0
3272,Smart Lock,22.04,5.16,0,3,21,0
3273,Outdoor Camera Pro,17.08,1.02,0,2,9,0
3274,Smart Lock,16.29,9.22,0,1,54,0
3275,Outdoor Camera Pro,9.77,3.51,1,0,47,1
3276,Doorbell Camera Pro,0.53,9.09,1,1,1,0
3277,Smart Thermosta,3.32,9.45,0,3,44,0
3278,Smart Lock,13.06,0.16,0,2,6,0
3279,Smart Thermosta,16.37,4.69,0,1,1,0
3280,Smart Thermosta,10.31,0.34,0,2,22,0
3281,Smart Thermosta,17.67,9.1,1,0,51,1
3282,Doorbell Camera Pro,12.76,5.23,0,1,54,0
3283,Smart Hub,2.24,0.84,0,4,13,0
3284,Smart Lock,5.01,1.19,0,0,38,0
3285,Smart Hub,20.24,3.9,0,2,49,0
3286,Smart Hub,17.54,9.41,1,3,45,0
3287,Smart Hub,21.53,6.96,0,4,41,0
3288,Smart Thermosta,3.26,8.69,1,1,40,0
3289,Outdoor Camera Pro,23.77,3.73,1,0,31,1
3290,Smart Thermosta,5.42,0.53,0,1,15,0
3291,Smart Thermosta,0.78,9.75,0,1,50,0
3292,Smart Hub,23.94,0.27,0,4,2,0
3293,Smart Thermosta,7.11,9.48,0,4,53,0
3294,Smart Hub,16.2,3.75,0,4,31,0
3295,Outdoor Camera Pro,4.65,0.2,1,4,26,1
3296,Smart Lock,14.14,6.92,1,3,2,1
3297,Smart Hub,21.74,9.81,1,2,11,1
3298,Outdoor Camera Pro,8.02,9.66,1,4,33,1
3299,Smart Lock,16.25,1.69,1,0,18,1
3300,Doorbell Camera Pro,4.92,1.89,0,1,21,0
3301,Smart Hub,15.18,5.7,0,4,59,0
3302,Smart Hub,8.41,6.41,1,0,31,1
3303,Doorbell Camera Pro,5.46,7.42,0,3,26,0
3304,Doorbell Camera Pro,7.86,1.89,0,0,30,0
3305,Smart Hub,4.7,9.59,1,0,39,0
3306,Doorbell Camera Pro,21.7,6.42,1,3,21,1
3307,Smart Thermosta,9.83,8.49,1,3,49,0
3308,Smart Lock,6.26,5.45,0,1,16,0
3309,Smart Lock,11.04,4.2,1,4,7,1
3310,Smart Lock,8.03,9.77,1,0,22,1
3311,Smart Thermosta,17.99,5.86,0,2,7,0
3312,Doorbell Camera Pro,23.32,8.68,0,2,2,0
3313,Outdoor Camera Pro,10.79,9.54,1,1,37,0
3314,Doorbell Camera Pro,20.73,6.79,0,2,14,0
3315,Smart Hub,13.8,5.53,1,1,8,1
3316,Smart Lock,4.2,0.13,0,4,29,0
3317,Doorbell Camera Pro,16.73,0.5,1,1,44,1
3318,Outdoor Camera Pro,12.57,2.09,0,3,7,0
3319,Smart Hub,15.79,1.94,0,3,38,0
3320,Smart Thermosta,21.41,2.62,0,3,45,0
3321,Smart Thermosta,10.85,3.12,1,3,22,1
3322,Outdoor Camera Pro,21.68,3.66,1,3,44,1
3323,Smart Hub,18.14,4.26,1,3,17,1
3324,Smart Lock,11.98,1.08,0,3,16,0
3325,Doorbell Camera Pro,14.68,0.52,0,3,33,0
3326,Smart Hub,8.15,6.77,0,3,39,0
3327,Smart Thermosta,23.61,5.42,1,4,35,1
3328,Outdoor Camera Pro,16.18,4.5,0,3,38,0
3329,Outdoor Camera Pro,1.53,6.38,1,1,32,0
3330,Doorbell Camera Pro,8.18,8.29,1,4,53,0
3331,Outdoor Camera Pro,15.15,4.33,1,2,3,1
3332,Outdoor Camera Pro,1.82,6.45,1,0,54,0
3333,Smart Hub,1.06,9.54,1,4,3,0
3334,Smart Lock,11.08,8.41,0,3,8,0
3335,Doorbell Camera Pro,8.32,4.32,0,4,46,0
3336,Smart Hub,10.8,6.48,0,0,31,0
3337,Smart Lock,6.67,1.85,0,0,55,0
3338,Smart Hub,4.37,5.65,0,3,9,0
3339,Smart Hub,16.69,9.82,0,3,5,0
3340,Outdoor Camera Pro,12.59,5.23,1,1,28,1
3341,Smart Lock,5.2,9.28,0,0,15,0
3342,Doorbell Camera Pro,8.01,4.13,1,3,49,1
3343,Doorbell Camera Pro,14.41,9.99,1,0,27,1
3344,Smart Lock,2.2,5.83,1,1,42,0
3345,Outdoor Camera Pro,3.97,0.52,1,2,31,1
3346,Smart Thermosta,2.22,5.91,1,0,59,0
3347,Smart Hub,19.59,2.82,0,1,40,0
3348,Outdoor Camera Pro,18.18,0.42,0,1,18,0
3349,Smart Lock,18.2,8.23,0,1,38,0
3350,Smart Hub,17.33,2.83,1,4,49,1
3351,Doorbell Camera Pro,16.23,7.99,0,3,54,0
3352,Smart Thermosta,11.71,2.95,0,0,4,1
3353,Doorbell Camera Pro,15.59,2.02,1,4,21,1
3354,Smart Lock,1.4,9.74,1,0,47,0
3355,Smart Hub,15.1,3.68,0,4,42,0
3356,Smart Lock,18.78,6.05,1,3,23,1
3357,Smart Hub,12.26,6.14,1,1,45,0
3358,Outdoor Camera Pro,8.9,5.65,1,0,22,1
3359,Smart Thermosta,7.02,9.16,0,1,1,0
3360,Outdoor Camera Pro,15.61,6.78,1,3,25,1
3361,Outdoor Camera Pro,16.78,4.1,1,0,54,1
3362,Smart Lock,20.97,8.64,1,2,54,0
3363,Smart Thermosta,8.54,1.89,1,2,41,1
3364,Smart Hub,18.59,5.49,1,2,28,1
3365,Smart Hub,13.69,9.51,0,3,58,0
3366,Doorbell Camera Pro,21.25,6.29,0,2,37,0
3367,Smart Hub,12.9,8.19,1,0,11,1
3368,Smart Lock,12.66,6.57,1,2,22,1
3369,Outdoor Camera Pro,14.08,8.41,0,0,54,0
3370,Outdoor Camera Pro,18.11,9.45,0,3,55,0
3371,Outdoor Camera Pro,23.17,2.8,1,1,25,1
3372,Smart Thermosta,2.23,1.78,1,4,53,0
3373,Smart Hub,1.76,4.89,0,2,21,0
3374,Smart Lock,22.53,7.05,1,4,36,0
3375,Smart Thermosta,12.95,2.35,1,1,58,1
3376,Doorbell Camera Pro,14.95,0.14,0,3,20,0
3377,Smart Lock,11.84,3.5,0,3,16,0
3378,Smart Lock,2.7,9.69,0,1,28,0
3379,Smart Lock,18.55,6.98,0,4,56,0
3380,Outdoor Camera Pro,18.06,4.07,1,2,29,1
3381,Smart Lock,7.83,2.01,1,0,50,1
3382,Smart Hub,7.7,3.63,1,3,26,1
3383,Smart Lock,20.19,1.78,1,1,40,1
3384,Outdoor Camera Pro,2.2,1.15,0,4,2,0
3385,Smart Lock,21.21,9.08,0,2,49,0
3386,Doorbell Camera Pro,6.53,9.98,1,4,10,0
3387,Doorbell Camera Pro,14.44,1.72,1,2,13,1
3388,Outdoor Camera Pro,22.5,0.64,1,0,15,1
3389,Smart Hub,16.44,3.36,0,0,9,1
3390,Smart Hub,10.24,4.67,0,1,27,0
3391,Smart Thermosta,16.7,2.13,0,1,8,0
3392,Outdoor Camera Pro,8.58,3.08,1,2,6,1
3393,Smart Lock,7.02,2.09,1,2,36,0
3394,Outdoor Camera Pro,23.92,7.77,1,2,50,0
3395,Smart Thermosta,18.14,7.15,0,2,24,0
3396,Outdoor Camera Pro,15.65,6.39,1,0,3,1
3397,Outdoor Camera Pro,8.85,3.93,0,1,26,0
3398,Smart Thermosta,1.66,9.1,1,1,36,0
3399,Smart Hub,1.23,9.7,1,3,21,0
3400,Smart Lock,13.52,1.82,0,1,13,0
3401,Smart Thermosta,18.41,2.31,0,1,52,0
3402,Doorbell Camera Pro,13.13,5.3,1,4,11,1
3403,Smart Hub,20.26,1,0,4,8,0
3404,Doorbell Camera Pro,1.29,4.42,0,3,57,0
3405,Smart Hub,9.12,5.86,0,2,46,0
3406,Smart Lock,6.07,5.27,0,3,46,0
3407,Smart Lock,11.01,3.38,0,3,48,0
3408,Outdoor Camera Pro,2.2,5.47,1,0,14,1
3409,Doorbell Camera Pro,22.92,9.59,1,1,33,1
3410,Smart Hub,5.75,2.14,1,0,2,1
3411,Smart Lock,22.17,6.58,1,1,52,0
3412,Smart Thermosta,10.51,0.53,0,3,1,0
3413,Smart Lock,23.66,0.76,1,1,11,1
3414,Smart Thermosta,13.52,5.56,0,2,6,0
3415,Smart Hub,22.37,1.14,1,2,32,1
3416,Smart Lock,0.63,0.32,1,3,15,1
3417,Smart Lock,18.08,1.8,0,4,12,0
3418,Smart Hub,21.72,5.69,1,2,37,0
3419,Smart Lock,3.78,7.06,1,3,29,0
3420,Smart Thermosta,2.76,2.1,1,0,55,1
3421,Smart Lock,10.48,6.72,1,4,44,0
3422,Doorbell Camera Pro,22.44,1.91,1,2,22,1
3423,Outdoor Camera Pro,13.25,6.17,1,3,46,0
3424,Smart Thermosta,12.9,4.18,1,3,14,1
3425,Doorbell Camera Pro,3.82,6.57,0,0,19,0
3426,Smart Hub,0.52,9.95,1,0,5,1
3427,Smart Thermosta,19.54,9.38,1,4,35,1
3428,Outdoor Camera Pro,2.56,0.14,1,2,25,1
3429,Outdoor Camera Pro,15.4,8.87,1,3,50,0
3430,Smart Hub,21.99,0.76,1,4,38,1
3431,Smart Hub,5.4,9.54,1,4,9,0
3432,Smart Thermosta,16.13,2.89,0,0,58,0
3433,Smart Lock,2.35,3.88,1,3,7,1
3434,Smart Hub,14.69,1.01,1,1,53,1
3435,Smart Lock,4.35,1.21,0,0,18,0
3436,Doorbell Camera Pro,17.79,7.29,0,3,2,0
3437,Outdoor Camera Pro,7.58,9.45,1,4,52,0
3438,Smart Lock,11.39,6.15,1,4,10,1
3439,Outdoor Camera Pro,14.59,7.19,1,2,44,0
3440,Smart Lock,4.52,7.64,0,1,2,0
3441,Doorbell Camera Pro,17.93,2.7,0,0,45,0
3442,Smart Hub,7.61,0.55,1,2,8,1
3443,Doorbell Camera Pro,16.07,0.12,1,2,58,1
3444,Smart Hub,4.22,3.57,0,1,55,0
3445,Smart Hub,16.67,2.49,0,0,7,1
3446,Outdoor Camera Pro,3.51,0.72,0,0,35,0
3447,Doorbell Camera Pro,10.5,1.88,0,4,23,0
3448,Smart Lock,6.31,1.33,1,0,8,1
3449,Doorbell Camera Pro,18.09,9.16,0,2,21,0
3450,Outdoor Camera Pro,6.66,1.49,0,4,33,0
3451,Smart Hub,21.22,5.42,1,0,47,1
3452,Outdoor Camera Pro,21.46,5.97,0,1,1,0
3453,Smart Thermosta,5.12,5.48,1,2,12,0
3454,Smart Thermosta,14.93,1.08,0,3,11,0
3455,Smart Lock,2.56,3.26,1,1,48,0
3456,Outdoor Camera Pro,9.7,0.61,0,1,30,0
3457,Smart Lock,17.26,4.02,1,0,4,1
3458,Smart Lock,16,1.97,1,4,34,1
3459,Smart Thermosta,15.18,5.66,0,4,23,0
3460,Smart Lock,7.14,6.96,1,2,32,0
3461,Smart Thermosta,9.38,5.37,1,0,3,1
3462,Smart Hub,2.92,4.4,0,4,28,0
3463,Outdoor Camera Pro,17.4,3.93,1,3,4,1
3464,Smart Lock,12.34,8.43,1,0,57,1
3465,Smart Thermosta,17.16,2.27,0,0,50,0
3466,Doorbell Camera Pro,6.35,7.37,0,4,12,0
3467,Smart Lock,8.12,7.6,1,1,24,1
3468,Smart Hub,8.35,4.25,1,0,33,1
3469,Smart Hub,1.1,3.04,1,1,3,1
3470,Doorbell Camera Pro,8.51,4.76,1,2,4,1
3471,Smart Thermosta,19.38,1.02,1,2,30,1
3472,Smart Lock,21.59,0.55,0,4,6,0
3473,Smart Thermosta,12.68,1.2,1,2,49,1
3474,Smart Hub,11.2,1.95,0,4,30,0
3475,Smart Thermosta,1.22,5.09,0,4,8,0
3476,Smart Hub,21.16,8.51,0,1,18,0
3477,Smart Thermosta,0.81,2.43,0,1,16,0
3478,Doorbell Camera Pro,22.7,9.36,1,2,53,0
3479,Outdoor Camera Pro,12,9.55,1,1,6,1
3480,Doorbell Camera Pro,8.54,9.59,1,0,24,1
3481,Doorbell Camera Pro,22.22,8.39,0,3,51,0
3482,Outdoor Camera Pro,1.07,3.7,0,0,28,0
3483,Outdoor Camera Pro,14.16,0.82,1,0,32,1
3484,Smart Lock,13.4,5.73,0,4,25,0
3485,Smart Lock,5.65,5.63,1,3,28,0
3486,Doorbell Camera Pro,10.58,8.51,0,4,21,0
3487,Doorbell Camera Pro,15.83,9.96,0,1,8,0
3488,Smart Hub,17.59,5.13,0,1,36,0
3489,Smart Hub,0.52,3.52,0,3,9,0
3490,Smart Lock,22.52,1.94,0,2,40,0
3491,Smart Lock,4.37,0.15,0,1,21,0
3492,Smart Hub,5.99,5.14,0,0,51,0
3493,Smart Hub,6.69,5.6,1,3,1,0
3494,Smart Thermosta,1.39,8.27,1,3,53,0
3495,Smart Thermosta,3.39,5.1,0,1,53,0
3496,Smart Hub,23.68,9.17,0,1,4,0
3497,Smart Thermosta,7.91,6.32,1,4,10,0
3498,Outdoor Camera Pro,3.21,8.42,0,4,26,0
3499,Smart Lock,3.01,1.57,1,0,40,1
3500,Smart Lock,17.41,8.57,1,3,3,1
3501,Smart Hub,20.58,6.78,1,2,44,0
3502,Doorbell Camera Pro,6.54,1.79,1,2,58,0
3503,Smart Hub,0.99,1.98,1,3,9,1
3504,Smart Thermosta,5.74,9.27,0,0,32,0
3505,Doorbell Camera Pro,1.83,0.42,0,4,3,0
3506,Smart Thermosta,2.93,4.68,1,4,4,1
3507,Outdoor Camera Pro,10.64,3.2,0,4,6,0
3508,Smart Thermosta,5.9,6.68,1,2,9,0
3509,Outdoor Camera Pro,12.62,8.41,0,2,26,0
3510,Outdoor Camera Pro,6.46,3.67,0,0,2,0
3511,Smart Thermosta,22.6,4.33,0,2,2,0
3512,Smart Thermosta,21.79,9.82,0,1,50,0
3513,Outdoor Camera Pro,13.82,7.86,0,2,21,0
3514,Doorbell Camera Pro,8.83,8.98,0,4,22,0
3515,Outdoor Camera Pro,9.46,4.44,0,0,3,1
3516,Smart Lock,10.18,2.42,0,3,35,0
3517,Outdoor Camera Pro,17.6,4.18,1,3,50,1
3518,Doorbell Camera Pro,11.11,7.19,1,0,59,1
3519,Smart Lock,20.63,1.18,0,1,38,0
3520,Smart Hub,22.69,2.78,0,3,33,0
3521,Smart Hub,8.39,0.56,0,4,57,0
3522,Doorbell Camera Pro,13.68,4.38,1,3,15,1
3523,Outdoor Camera Pro,2.73,8.29,0,3,11,0
3524,Smart Thermosta,5.21,0.34,0,4,10,0
3525,Doorbell Camera Pro,10.22,6.79,1,2,36,0
3526,Smart Lock,5.35,9.33,1,1,14,0
3527,Smart Lock,21.1,2.45,1,4,2,1
3528,Smart Hub,4.22,6.97,0,4,45,0
3529,Smart Lock,11.21,9.75,1,0,48,1
3530,Doorbell Camera Pro,14.73,9.63,0,1,44,0
3531,Smart Lock,16.76,2.43,1,2,54,1
3532,Doorbell Camera Pro,9.5,1.09,0,4,37,0
3533,Smart Thermosta,20.92,1.57,0,2,51,0
3534,Smart Hub,13.86,7.05,0,4,29,0
3535,Smart Lock,10.83,7.29,1,4,35,1
3536,Doorbell Camera Pro,2.08,6.77,0,0,53,0
3537,Outdoor Camera Pro,11.42,3.43,0,3,20,0
3538,Smart Hub,19.79,1.78,0,1,21,0
3539,Smart Thermosta,14.94,5.85,1,0,34,1
3540,Doorbell Camera Pro,20.06,4.89,0,2,59,0
3541,Smart Thermosta,12.11,7.32,0,4,49,0
3542,Smart Thermosta,3.28,4.47,0,4,53,0
3543,Smart Lock,0.82,3.45,0,1,43,0
3544,Smart Lock,7.63,3.01,1,0,33,1
3545,Doorbell Camera Pro,16.9,2.19,0,0,19,1
3546,Outdoor Camera Pro,19.07,2.73,1,2,8,1
3547,Doorbell Camera Pro,7.45,1.04,1,0,31,1
3548,Outdoor Camera Pro,12.15,3.53,0,0,11,1
3549,Smart Thermosta,10.4,0.46,1,3,8,1
3550,Smart Hub,10.15,1.95,1,1,25,1
3551,Doorbell Camera Pro,5.94,7.49,1,0,49,0
3552,Doorbell Camera Pro,3.7,3.32,0,2,20,0
3553,Outdoor Camera Pro,5.12,6.72,1,4,38,0
3554,Smart Thermosta,1.8,7.2,1,0,7,1
3555,Smart Thermosta,5.16,5.85,0,0,53,0
3556,Outdoor Camera Pro,0.72,9.59,0,4,13,0
3557,Smart Thermosta,15.24,0.31,1,3,39,1
3558,Smart Lock,7.93,7.41,1,1,43,0
3559,Smart Hub,23.37,9.59,1,3,10,1
3560,Doorbell Camera Pro,5.05,8.64,0,2,8,0
3561,Smart Hub,8.63,1.76,1,0,42,1
3562,Doorbell Camera Pro,8.91,3.34,0,3,54,0
3563,Smart Lock,0.7,1.81,1,1,43,0
3564,Smart Thermosta,20.22,6.05,1,2,20,1
3565,Outdoor Camera Pro,1.25,7.15,0,3,17,0
3566,Smart Lock,22.59,3.24,1,0,11,1
3567,Smart Hub,21.46,5.44,0,1,16,0
3568,Outdoor Camera Pro,13.08,6.94,1,0,37,1
3569,Smart Thermosta,13.27,4.27,0,0,42,0
3570,Smart Lock,15.86,8.55,0,2,32,0
3571,Outdoor Camera Pro,9.6,7.74,1,1,26,1
3572,Smart Lock,15.71,0.74,0,4,58,0
3573,Smart Lock,1.55,6.25,1,0,52,0
3574,Smart Thermosta,1.77,2.43,0,1,37,0
3575,Doorbell Camera Pro,11.24,5.62,0,0,52,0
3576,Outdoor Camera Pro,13.42,9.57,0,3,9,0
3577,Smart Thermosta,21.36,8.8,1,3,35,1
3578,Smart Lock,2.96,4.1,0,1,3,0
3579,Smart Thermosta,19.83,2.99,0,2,31,0
3580,Doorbell Camera Pro,5.44,2.42,0,4,42,0
3581,Outdoor Camera Pro,9.76,5.37,1,3,7,1
3582,Doorbell Camera Pro,7.94,1.23,1,2,2,1
3583,Smart Hub,9.9,5.54,0,4,25,0
3584,Outdoor Camera Pro,4.04,0.11,0,3,40,0
3585,Doorbell Camera Pro,12.33,3.31,1,4,12,1
3586,Smart Lock,19.34,2.28,0,0,30,1
3587,Outdoor Camera Pro,10.88,9.72,0,1,54,0
3588,Outdoor Camera Pro,12.03,7.3,0,3,30,0
3589,Smart Thermosta,20.45,3.56,0,3,29,0
3590,Smart Lock,17.09,1.02,0,0,41,0
3591,Smart Hub,12.03,5.22,0,3,11,0
3592,Doorbell Camera Pro,6.56,2.21,1,3,51,0
3593,Smart Thermosta,21.3,5.41,0,3,52,0
3594,Doorbell Camera Pro,14.06,8.37,0,3,23,0
3595,Smart Hub,5.7,6.2,1,3,17,0
3596,Smart Hub,6.82,6.37,1,2,13,0
3597,Outdoor Camera Pro,19.37,5.46,1,3,33,1
3598,Smart Hub,1.54,9.28,1,0,1,1
3599,Doorbell Camera Pro,23.81,9.33,0,3,40,0
3600,Smart Lock,3.56,5.18,1,4,13,0
3601,Smart Lock,19.21,3.13,0,4,38,0
3602,Outdoor Camera Pro,9.78,4.65,1,0,3,1
3603,Doorbell Camera Pro,12.07,1.95,1,2,16,1
3604,Doorbell Camera Pro,21.2,6.4,1,0,42,1
3605,Smart Hub,10.2,5.05,0,2,7,0
3606,Doorbell Camera Pro,13.13,1.12,1,1,54,1
3607,Smart Thermosta,1.66,2.06,1,4,53,0
3608,Smart Hub,0.56,4.85,1,4,3,1
3609,Smart Thermosta,6.25,8.89,0,4,14,0
3610,Outdoor Camera Pro,16.49,5.71,0,2,16,0
3611,Smart Lock,3.35,6.85,1,0,4,1
3612,Outdoor Camera Pro,3.17,3.46,0,2,31,0
3613,Smart Lock,10.16,5.76,1,4,13,1
